"","ID","observation_day","beepo","date","mood","arousal","valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","night_physical_activity","night_screen","night_appcat_combined","SUM_inactivity_timediff","MAX_inactivity_timediff","weekday","week_of_year"
"1",1,1,1,2014-03-22,7,1,1,0.202995867768595,0,0,0,19.371,69.458,0,0,0,0,8.267,14.042,0,0,0,0,0,370.381999969483,378.791,8,8,6,12
"2",1,1,2,2014-03-22,7,1,1,0.328578154425612,1289.36200022697,0,0,132.822,886.44,0,21.076,0,0,8.023,180.394,37.305,0,23.092,0,0,370.381999969483,378.791,8,8,6,12
"3",1,1,3,2014-03-22,7,1,1,0.332633053221288,1525.17999958992,0,0,273.741,1286.108,0,0,0,0,10.116,174.211,0,0,30.096,0,0,370.381999969483,378.791,8,8,6,12
"4",1,1,4,2014-03-22,6,-1,NA,0.357879140356708,986.626999616623,3,1,206.869,620.015,93.324,0,0,0,45.632,20.302,0,0,0,0,0,370.381999969483,378.791,8,8,6,12
"5",1,1,5,2014-03-22,5,1,-1,0.103384687208217,2204.56900000572,0,0,95.565,1979.698,0,0,0,0,14.051,50.683,0,0,64.433,0,0,370.381999969483,378.791,8,8,6,12
"6",1,2,1,2014-03-23,NA,NA,NA,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333333333335,136.423000097275,136.314,6.967,6.967,7,12
"7",1,2,2,2014-03-23,7,-0.5,1,0.0310580372499877,30.5889999866485,0,0,117.692,274.379,0,0,0,0,12.04,41.311,0,0,0,0,0.00833333333333335,136.423000097275,136.314,6.967,6.967,7,12
"8",1,2,3,2014-03-23,8,1,1,0.218576618256888,2276.76399993896,0,0,261.738,1989.821,0,0,0,0,13.243,12.028,0,0,0,0,0.00833333333333335,136.423000097275,136.314,6.967,6.967,7,12
"9",1,2,4,2014-03-23,NA,NA,NA,0.0744829693115272,741.454000949859,0,0,181.345,354.724,4.028,0,0,0,7.288,163.371,0,0,0,30.386,0.00833333333333335,136.423000097275,136.314,6.967,6.967,7,12
"10",1,2,5,2014-03-23,6,0.5,0.5,0.283163645352939,1073.63999962807,0,0,574.291,757.216,90.318,0,0,0,8.033,150.886,0,0,0,0,0.00833333333333335,136.423000097275,136.314,6.967,6.967,7,12
"11",1,3,1,2014-03-24,6,1,0,0.0642156862745097,2522.79000020027,0,0,201.677,332.983,970.93,0,0,0,0,1016.69,0,0,0,0,0.00769699184021435,2670.26900100708,2670.199,5,3,1,12
"12",1,3,2,2014-03-24,6,2,0,0.0844202638320287,4298.45399999619,0,0,186.009,2859.521,0,15.045,0,3.01,25.332,1040.28,0,0,168.668,0,0.00769699184021435,2670.26900100708,2670.199,5,3,1,12
"13",1,3,3,2014-03-24,6,2,0,0.258409450736817,907.88900065422,1,0,81.726,193.515,0,0,0,0,9.079,193.561,419.805,0,10.064,0,0.00769699184021435,2670.26900100708,2670.199,5,3,1,12
"14",1,3,4,2014-03-24,5,-1,-1,0.151260504201681,1742.18299937248,7,0,256.355,1320.211,6.041,19.061,0,0,9.022,131.254,0,0,0,0,0.00769699184021435,2670.26900100708,2670.199,5,3,1,12
"15",1,3,5,2014-03-24,7,0,1,0.064686891705835,2774.31500005722,2,0,71.204,1914.992,0,0,0,0,12.086,776.567,0,0,0,0,0.00769699184021435,2670.26900100708,2670.199,5,3,1,12
"16",1,4,1,2014-03-25,6,1,0,0.0677381073475061,3121.64799976349,0,0,147.076,252.818,0,0,0,0,0,849.144,0,0,0,0,0.00289855072463768,2801.61400032044,2795.566,6,4,2,12
"17",1,4,2,2014-03-25,NA,NA,NA,0.245754853665604,2517.01499962807,0,1,72.514,2614.48,0,0,0,0,13.211,108.005,0,0,0,0,0.00289855072463768,2801.61400032044,2795.566,6,4,2,12
"18",1,4,3,2014-03-25,7,1,1,0.19827264239029,43.5519998073578,0,0,0,43.687,0,0,0,0,0,0,0,0,0,0,0.00289855072463768,2801.61400032044,2795.566,6,4,2,12
"19",1,4,4,2014-03-25,NA,NA,NA,0.2005587181109,2746.50199985504,0,0,402.807,1376.051,18.066,0,0,0,9.081,400.618,0,40.137,74.431,0,0.00289855072463768,2801.61400032044,2795.566,6,4,2,12
"20",1,4,5,2014-03-25,7,0,0.5,0.0301541051541051,3825.47200012207,0,0,67.096,1062.165,0,43.054,0,0,107.325,104.364,0,195.086,0,0,0.00289855072463768,2801.61400032044,2795.566,6,4,2,12
"21",1,5,1,2014-03-26,7,-2,1,0.0166666666666667,11.7089998722076,0,0,11.73,0,0,0,0,0,0,0,0,0,0,0,0.017615935262994,9369.48799967765,8205.166,3,2,3,13
"22",1,5,2,2014-03-26,6,0,0,0.126214722674899,5166.82600021362,0,0,418.822,991.072,602.253,0,0,0,51.011,2166.356,0,0,0,0,0.017615935262994,9369.48799967765,8205.166,3,2,3,13
"23",1,5,3,2014-03-26,7,1,1,0.101887943989268,1639.57899999619,0,0,188.638,1376.527,0,20.175,0,0,13.182,38.945,0,0,0,0,0.017615935262994,9369.48799967765,8205.166,3,2,3,13
"24",1,5,4,2014-03-26,6,1,0,0.429378531073446,2046.95200037956,0,0,53.705,1795.468,0,0,0,0,7.02,192.645,0,0,0,0,0.017615935262994,9369.48799967765,8205.166,3,2,3,13
"25",1,5,5,2014-03-26,7,-1,1,0.0985261342993457,1002.65100002289,0,0,24.143,426.262,0,0,0,0,13.236,538.19,0,0,0,0,0.017615935262994,9369.48799967765,8205.166,3,2,3,13
"26",1,6,1,2014-03-27,7,1,1,0.0361111111111111,1594.20899963379,0,1,242.796,1011.267,73.518,0,0,0,0,705.421,0,0,0,0,0.0107613666935701,6411.71099996567,4696.634,4,3,4,13
"27",1,6,2,2014-03-27,NA,NA,NA,0.399166666666667,10661.6309998035,0,0,673.752,2179.993,42.259,0,0,145.744,11.222,43.381,0,0,0,0,0.0107613666935701,6411.71099996567,4696.634,4,3,4,13
"28",1,6,3,2014-03-27,7,1,1,0.620435784933443,229.19000005722,2,0,84.798,158.964,23.235,0,0,0,9.056,26.111,0,0,39.101,0,0.0107613666935701,6411.71099996567,4696.634,4,3,4,13
"29",1,6,4,2014-03-27,7,-1,1,0.206582633053221,764.246999502182,0,0,25.97,707.236,0,0,0,0,31.235,0,0,0,0,0,0.0107613666935701,6411.71099996567,4696.634,4,3,4,13
"30",1,6,5,2014-03-27,7,-1,0,0.244491129785248,3957.30300021172,0,0,115.377,1879.684,500.327,42.219,0,36.707,0,160.468,47.314,0,124.84,0,0.0107613666935701,6411.71099996567,4696.634,4,3,4,13
"31",1,7,1,2014-03-28,NA,NA,NA,0,25.4930000305176,0,0,25.26,0,0,0,0,0,0,0,0,0,0,0,0,649.487000226975,10656.085,4,3,5,13
"32",1,7,2,2014-03-28,5.5,-0.5,0,0.061624649859944,734.051000118256,0,0,98.025,104.529,4.023,0,0,0,39.172,80.691,219.085,0,188.153,0,0,649.487000226975,10656.085,4,3,5,13
"33",1,7,3,2014-03-28,8,-1,2,0.350140056022409,1389.42100000381,4,0,251.937,232.144,69.278,0,0,0,30.352,222.796,870.399,0,58.252,0,0,649.487000226975,10656.085,4,3,5,13
"34",1,7,4,2014-03-28,6,0,0,0.230077030812325,375.998999834061,0,0,100.865,127.028,0,0,0,0,32.125,91.225,24.378,0,0,0,0,649.487000226975,10656.085,4,3,5,13
"35",1,7,5,2014-03-28,7,-1,1,0.0950046685340803,1800.03300023079,1,0,195.135,204.143,668.79,53.344,233.036,0,114.258,118.029,19.147,0,55.312,0,0,649.487000226975,10656.085,4,3,5,13
"36",1,8,1,2014-03-29,NA,NA,NA,0.0632850241545894,174.152000188828,0,0,30.733,56.186,0,0,0,0,0,0,0,0,37.299,0,0.00957925595606754,181.001999378204,338.723,5,3,6,13
"37",1,8,2,2014-03-29,8,0,1,0.0738550014968548,512.947999715805,0,0,19.793,383.989,0,0,0,0,104.574,0,0,0,0,0,0.00957925595606754,181.001999378204,338.723,5,3,6,13
"38",1,8,3,2014-03-29,NA,NA,NA,0.0508289640642582,2890.28199982644,0,0,98.396,511.284,801.694,0,0,0,0,442.771,52.435,0,211.212,0,0.00957925595606754,181.001999378204,338.723,5,3,6,13
"39",1,8,4,2014-03-29,8.5,0,1,0.200421452984864,794.240999698638,0,0,128.898,474.089,328.079,0,0,0,39.625,30.117,0,0,97.234,0,0.00957925595606754,181.001999378204,338.723,5,3,6,13
"40",1,8,5,2014-03-29,7,1,1,0.111647992530345,1179.46800041199,4,1,100.142,911.938,30.133,0,0,0,12.361,0,0,0,124.272,0,0.00957925595606754,181.001999378204,338.723,5,3,6,13
"41",1,9,1,2014-03-30,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138176638176638,4361.99499988556,3217.33,4.404,4.404,7,13
"42",1,9,2,2014-03-30,7.5,0,0.5,0.117261904761905,908.157999992371,0,0,145.976,290.846,315.727,0,0,0,13.23,157.465,0,0,0,0,0.138176638176638,4361.99499988556,3217.33,4.404,4.404,7,13
"43",1,9,3,2014-03-30,8,-1,1,0.0111111111111111,12.1200001239777,0,0,2.934,0,0,0,0,0,9.155,0,0,0,0,0,0.138176638176638,4361.99499988556,3217.33,4.404,4.404,7,13
"44",1,9,4,2014-03-30,NA,NA,NA,0.00833333333333333,894.94600057602,0,0,142.316,268.418,401.289,0,0,0,44.416,0,0,0,38.296,0,0.138176638176638,4361.99499988556,3217.33,4.404,4.404,7,13
"45",1,9,5,2014-03-30,7,-1,1,0,26.6340000629425,0,0,26.313,0,0,0,0,0,0,0,0,0,0,0,0.138176638176638,4361.99499988556,3217.33,4.404,4.404,7,13
"46",1,10,1,2014-03-31,7,-1,1,0.0484330484330483,43.5070004463196,0,0,43.47,0,0,0,0,0,0,0,0,0,0,0,0.012962962962963,1091.32500004768,1090.75,6,5,1,13
"47",1,10,2,2014-03-31,7,1,0,0.0447945845004669,1578.4470000267,5,0,296.895,222.786,184.492,0,0,0,80.229,752.302,41.176,0,0,0,0.012962962962963,1091.32500004768,1090.75,6,5,1,13
"48",1,10,3,2014-03-31,7,-1,0,0.0168541993068414,341.667999982834,0,0,69.257,211.903,0,0,51.176,0,9.242,0,0,0,0,0,0.012962962962963,1091.32500004768,1090.75,6,5,1,13
"49",1,10,4,2014-03-31,8,0,1,0.29366391184573,1390.58499979973,1,0,1976.154,490.138,332.005,41.255,0,0,11.165,113.764,63.756,29.29,0,0,0.012962962962963,1091.32500004768,1090.75,6,5,1,13
"50",1,10,5,2014-03-31,8,1,1,0.127777777777778,2182.61299991608,0,0,221.32,1435.891,379.205,0,0,0,56.95,178.736,78.449,0,25.281,0,0.012962962962963,1091.32500004768,1090.75,6,5,1,13
"51",1,11,1,2014-04-01,7,1,1,0.181465919701214,2200.71000003815,0,0,443.738,865.437,380.883,0,0,28.764,0,329.519,0,0,151.891,0,0.010840108401084,6299.64200043678,5393.138,4,2,2,13
"52",1,11,2,2014-04-01,7,1,1,0.507042746815474,2555.54500055313,0,0,242.522,480.177,2.026,0,234.741,0,15.05,314.197,1265.114,0,98.495,0,0.010840108401084,6299.64200043678,5393.138,4,2,2,13
"53",1,11,3,2014-04-01,6,0,0,0.079045653349059,5072.1019999981,0,0,176.676,1345.406,176.734,261.33,0,0,54.277,1500.996,349.507,0,243.113,0,0.010840108401084,6299.64200043678,5393.138,4,2,2,13
"54",1,11,4,2014-04-01,5,0,-1,0.0264778325123153,737.535000324249,1,0,114.95,507.738,0,76.277,0,0,42.821,99.456,0,0,0,0,0.010840108401084,6299.64200043678,5393.138,4,2,2,13
"55",1,11,5,2014-04-01,5,-1,-1,0.087711606381683,3175.91500091552,0,0,172.259,265.201,257.801,182.023,0,63.624,0,1925.31,0,0,0,0,0.010840108401084,6299.64200043678,5393.138,4,2,2,13
"56",1,12,1,2014-04-02,6,1,0,0.210300779972911,1473.44700050354,0,0,116.672,566.529,117.886,24.279,0,0,79.85,249.621,0,0,28.396,0,0.0228756805664015,3441.62300014496,3419.45,2,1,3,14
"57",1,12,2,2014-04-02,NA,NA,NA,0.182244884204851,3147.69899916649,0,0,698.206,1117.111,41.249,0,0,90.481,322.038,1116.377,0,0,0,0,0.0228756805664015,3441.62300014496,3419.45,2,1,3,14
"58",1,12,3,2014-04-02,7,1,1,0.183170995670996,3279.58800005913,0,0,1980.925,974.068,751.408,141.67,0,0,53.744,675.419,0,0,243.533,0,0.0228756805664015,3441.62300014496,3419.45,2,1,3,14
"59",1,12,4,2014-04-02,6,NA,NA,0.0763516538917607,1170.04899978638,0,0,78.324,538.527,13.028,0,0,0,9.026,225.365,0,0,0,0,0.0228756805664015,3441.62300014496,3419.45,2,1,3,14
"60",1,12,5,2014-04-02,7,-1,1,0.053436911487759,2815.82699990273,4,0,430.201,1106.4,155.038,81.828,0,0,43.634,905.994,0,0,0,0,0.0228756805664015,3441.62300014496,3419.45,2,1,3,14
"61",1,13,1,2014-04-03,7,-2,1,0.0111111111111111,629.832999944687,0,0,629.802,0,0,0,0,0,0,0,0,0,0,0,0.0426120448179272,10467.064000845,5625.003,3,2,4,14
"62",1,13,2,2014-04-03,6,-1,-1,0.140533558055991,5092.67600011826,0,0,575.868,3045.553,287.643,76.234,0,0,136.335,1235.296,0,0,28.1,0,0.0426120448179272,10467.064000845,5625.003,3,2,4,14
"63",1,13,3,2014-04-03,7,-1,1,0.101457532165408,5741.45200014114,1,0,604.675,4270.756,191.833,0,0,0,52.345,237.835,0,0,0,0,0.0426120448179272,10467.064000845,5625.003,3,2,4,14
"64",1,13,4,2014-04-03,6,-1,0,0.0502354048964218,1547.10199999809,1,0,95.739,1295.103,405.145,0,0,0,8.021,124.898,0,0,0,0,0.0426120448179272,10467.064000845,5625.003,3,2,4,14
"65",1,13,5,2014-04-03,6,-1,-1,0.0169590643274854,329.089999914169,2,0,58.564,222.584,0,0,0,0,7.094,40.584,0,0,0,0,0.0426120448179272,10467.064000845,5625.003,3,2,4,14
"66",1,14,1,2014-04-04,NA,NA,NA,0,21.3180000782013,0,0,21.062,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,7059.30300045013,7064.904,4,3,5,14
"67",1,14,2,2014-04-04,6,-1,0,0.0783154121863798,4416.71199941635,0,0,347.517,1948.31,685.094,0,0,0,12.242,938.748,0,0,21.112,0,0.0185185185185185,7059.30300045013,7064.904,4,3,5,14
"68",1,14,3,2014-04-04,6,0.5,0.5,0.306628912946324,788.566999197006,0,0,188.293,401.418,124.935,0,0,0,8.024,18.133,0,0,50.232,0,0.0185185185185185,7059.30300045013,7064.904,4,3,5,14
"69",1,14,4,2014-04-04,6,1,0,0.286111111111111,3129.47900009155,1,0,302.991,1725.494,568.599,0,0,0,132.246,315.53,158.241,0,20.224,0,0.0185185185185185,7059.30300045013,7064.904,4,3,5,14
"70",1,14,5,2014-04-04,7,0,1,0.267100630475723,914.306000232698,0,0,966.791,741.065,0,0,0,0,10.168,288.538,0,0,16.059,0,0.0185185185185185,7059.30300045013,7064.904,4,3,5,14
"71",1,15,1,2014-04-05,NA,NA,NA,0,86.4159998893738,0,0,14577.778,34.208,0,0,0,0,0,0,0,0,17.05,0,0.0317270461166729,3159.23200106621,496.887,3,2,6,14
"72",1,15,2,2014-04-05,7,-1,0.5,0.0791750328449965,329.423000097274,0,0,26.63,116.315,76.369,0,0,0,35.461,65.427,0,0,0,0,0.0317270461166729,3159.23200106621,496.887,3,2,6,14
"73",1,15,3,2014-04-05,7,0,1,0.254458450046685,861.043999910355,0,0,91.558,401.202,0,0,0,0,29.606,80.638,187.945,0,69.795,0,0.0317270461166729,3159.23200106621,496.887,3,2,6,14
"74",1,15,4,2014-04-05,6,0,0,0.302564102564103,621.541000366211,0,0,27.218,538.747,0,0,0,0,0,28.119,0,0,27.081,0,0.0317270461166729,3159.23200106621,496.887,3,2,6,14
"75",1,15,5,2014-04-05,7,0,1,0.287570621468927,1345.00499939918,0,0,347.227,794.937,0,0,0,0,8.036,189.024,0,0,5.03,0,0.0317270461166729,3159.23200106621,496.887,3,2,6,14
"76",1,16,1,2014-04-06,NA,NA,NA,0,19.1819999217987,0,0,0,19.189,0,0,0,0,0,0,0,0,0,0,0.128487553213376,912.819999933243,1427.637,2,2,7,14
"77",1,16,2,2014-04-06,NA,NA,NA,0.00284900284900285,30.2049999237061,0,0,17.055,13.097,0,0,0,0,0,0,0,0,0,0,0.128487553213376,912.819999933243,1427.637,2,2,7,14
"78",1,16,3,2014-04-06,6,0,0,0.0398618957940991,1803.9169998169,1,0,1571.971,908.524,187.214,0,0,0,63.583,267.246,0,0,19.082,0,0.128487553213376,912.819999933243,1427.637,2,2,7,14
"79",1,16,4,2014-04-06,6.5,-1,0.5,0.0220844811753903,901.690000057221,0,0,828.621,126.045,0,0,0,0,10.188,33.097,0,0,4.094,0,0.128487553213376,912.819999933243,1427.637,2,2,7,14
"80",1,16,5,2014-04-06,7,-1,1,0.0539874069285833,2619.61100006103,0,0,1799.723,643.829,0,0,114.406,0,38.167,0,0,0,23.073,0,0.128487553213376,912.819999933243,1427.637,2,2,7,14
"81",1,17,1,2014-04-07,NA,NA,NA,0,2.58800005912781,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,1250.64899992943,1250.205,4,3,1,14
"82",1,17,2,2014-04-07,6,-1,0,0.150213675213675,488.547000408172,0,0,219.685,251.356,0,0,0,0,17.211,0,0,0,0,0,0.00555555555555556,1250.64899992943,1250.205,4,3,1,14
"83",1,17,3,2014-04-07,7,NA,1,0.128733739367307,3505.44299983978,0,0,304.459,2108.032,309.401,0,0,17.107,82.199,115.941,60.247,0,131.444,0,0.00555555555555556,1250.64899992943,1250.205,4,3,1,14
"84",1,17,4,2014-04-07,6,0,0,0.0335054080629302,1596.44899988174,0,0,77.952,1258.772,0,0,0,0,8.164,586.469,0,0,0,0,0.00555555555555556,1250.64899992943,1250.205,4,3,1,14
"85",1,17,5,2014-04-07,7,-1,0,0.0929121467506312,1212.65399980545,0,0,8.035,908.649,52.312,0,0,0,11.095,125.759,0,0,0,0,0.00555555555555556,1250.64899992943,1250.205,4,3,1,14
"86",1,18,1,2014-04-08,7,0,1,0.126692977640136,497.694999933243,0,0,147.363,184.613,129.826,0,0,0,0,36.193,0,0,0,0,0.00655270655270654,6060.23599958419,6464.722,1,1,2,14
"87",1,18,2,2014-04-08,7,0,1,0.158954127911999,2616.19900012016,0,0,150.184,624.965,505.4,0,0,0,12.198,1292.491,0,0,14.071,0,0.00655270655270654,6060.23599958419,6464.722,1,1,2,14
"88",1,18,3,2014-04-08,7,0,NA,0.0416666666666667,3109.2210009098,0,0,182.312,2150.576,26.108,0,0,0,14.103,454.858,0,0,0,0,0.00655270655270654,6060.23599958419,6464.722,1,1,2,14
"89",1,18,4,2014-04-08,7,-1,NA,0.14364406779661,367.095000505447,0,0,36.476,2321.108,0,0,0,0,0,33.207,0,0,0,0,0.00655270655270654,6060.23599958419,6464.722,1,1,2,14
"90",1,18,5,2014-04-08,5,-1,-1,0.0475747361091329,1628.49100065231,0,0,95.851,778.919,210.957,19.131,0,0,24.111,364.968,0,0,22.072,0,0.00655270655270654,6060.23599958419,6464.722,1,1,2,14
"91",1,19,1,2014-04-09,7,-1,NA,0.100046685340803,983.295999765396,0,0,748.153,0,119.62,0,0,0,0,115.211,0,0,0,0,0.0214752567693744,4020.80700039864,4062.922,4,2,3,15
"92",1,19,2,2014-04-09,8,0,1,0.177910735444275,3303.46899962425,0,0,195.169,1150.58,322.138,0,0,0,275.745,709.718,0,0,0,0,0.0214752567693744,4020.80700039864,4062.922,4,2,3,15
"93",1,19,3,2014-04-09,8,-1,1,0.298249299719888,749.276000499725,0,0,26.666,749.152,0,0,0,0,7.137,49.683,0,0,19.348,0,0.0214752567693744,4020.80700039864,4062.922,4,2,3,15
"94",1,19,4,2014-04-09,7,-1,1,0.297572362278245,2493.08400011063,0,0,136.176,914.123,121.589,0,0,0,6.027,1315.773,0,0,0,0,0.0214752567693744,4020.80700039864,4062.922,4,2,3,15
"95",1,19,5,2014-04-09,7,-1,1,0.0501633986928105,1176.35700082779,4,0,184.635,736.63,0,0,0,0,49.728,223.401,0,0,0,0,0.0214752567693744,4020.80700039864,4062.922,4,2,3,15
"96",1,20,1,2014-04-10,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479577288613947,8663.835999012,8141.489,3,2,4,15
"97",1,20,2,2014-04-10,6.5,-1,0.5,0.061484593837535,1205.64900016785,0,0,80.36,468.488,172.359,0,0,23.195,78.541,382.034,0,0,0,0,0.0479577288613947,8663.835999012,8141.489,3,2,4,15
"98",1,20,3,2014-04-10,8,1,1,0.295752984389348,2302.92800021172,0,0,146.171,1180.156,0,0,1.059,0,8.025,643.35,0,0,39.35,0,0.0479577288613947,8663.835999012,8141.489,3,2,4,15
"99",1,20,4,2014-04-10,NA,NA,NA,0.0467934228604352,424.766000509262,7,0,288.889,225.848,0,0,0,0,6.114,23.075,0,0,11.034,0,0.0479577288613947,8663.835999012,8141.489,3,2,4,15
"100",1,20,5,2014-04-10,8,-0.5,1,0.0946825010996135,933.389999389649,0,0,60.656,298.809,304.896,0,0,0,6.019,82.799,0,0,179.813,0,0.0479577288613947,8663.835999012,8141.489,3,2,4,15
"101",1,21,1,2014-04-11,7,-1,1,0.00277777777777778,104.642999410629,0,0,682.825,0,0,0,0,0,0,0,0,0,0,0,0.00941619585687382,433.993999958039,433.867,5,4,5,15
"102",1,21,2,2014-04-11,7,-1,1,0.151470874732125,1201.78900051117,0,0,1984.724,563.021,108.844,0,0,0,8.097,44.138,0,0,6.017,0,0.00941619585687382,433.993999958039,433.867,5,4,5,15
"103",1,21,3,2014-04-11,7,-2,1,0.10603444470265,1042.40899991989,0,0,190.91,796.933,0,0,0,0,8.088,0,0,0,46.281,0,0.00941619585687382,433.993999958039,433.867,5,4,5,15
"104",1,21,4,2014-04-11,8,-1,1,0.316351226096353,2763.68799996376,0,0,228.811,970.408,227.17,0,0,0,16.07,394.869,34.234,0,114.964,0,0.00941619585687382,433.993999958039,433.867,5,4,5,15
"105",1,21,5,2014-04-11,6,-1,0,0.0576997377200217,4473.57300043106,0,0,75.163,990.885,98.235,94.093,0,0,10.128,157.8,0,0,47.386,0,0.00941619585687382,433.993999958039,433.867,5,4,5,15
"106",1,22,1,2014-04-12,7,-2,1,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185185185185186,951.204999923707,1783.312,5,3,6,15
"107",1,22,2,2014-04-12,6,-1,0,0.0666666666666667,6992.46499991417,0,0,35.527,4867.231,0,0,0,0,8.037,88.751,0,0,71.424,0,0.00185185185185186,951.204999923707,1783.312,5,3,6,15
"108",1,22,3,2014-04-12,NA,NA,NA,0.0305555555555556,1679.13400030136,0,0,49.748,564.454,953.639,0,0,0,35.6,60.878,0,0,17.337,0,0.00185185185185186,951.204999923707,1783.312,5,3,6,15
"109",1,22,4,2014-04-12,8,-1,1,0.211111111111111,469.359000444413,0,0,128.324,97.187,99.347,0,0,0,6.23,83.681,0,0,54.415,0,0.00185185185185186,951.204999923707,1783.312,5,3,6,15
"110",1,22,5,2014-04-12,8,1,1,0.124724517906336,260.120000123978,0,0,0,222.33,0,0,0,0,0,0,0,0,37.471,0,0.00185185185185186,951.204999923707,1783.312,5,3,6,15
"111",1,23,1,2014-04-13,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042755991285403,2347.92599987983,2301.522,4,3,7,15
"112",1,23,2,2014-04-13,8,-1.5,1,0.0450101878543824,462.470999717713,0,0,38.278,347.768,35.196,0,0,0,41.114,0,0,0,0,0,0.042755991285403,2347.92599987983,2301.522,4,3,7,15
"113",1,23,3,2014-04-13,NA,NA,NA,0.00555555555555557,227.004999876023,0,0,100.929,48.18,0,67.368,0,0,10.15,0,0,0,0,0,0.042755991285403,2347.92599987983,2301.522,4,3,7,15
"114",1,23,4,2014-04-13,8,-1,1,0.00847457627118643,144.22000002861,0,0,81.87,40.664,0,0,0,0,8.23,13.229,0,0,0,0,0.042755991285403,2347.92599987983,2301.522,4,3,7,15
"115",1,23,5,2014-04-13,8,-1,1,0.0112535612535613,92.6840000152588,0,0,49.058,28.436,0,15.045,0,0,0,0,0,0,0,0,0.042755991285403,2347.92599987983,2301.522,4,3,7,15
"116",1,24,1,2014-04-14,6,-2,0,0.00277777777777778,3312.43400001526,0,0,38.303,73.364,3172.485,0,0,0,0,0,0,0,28.167,0,0.0139589169000934,1071.16799998283,1070.995,5,5,1,15
"117",1,24,2,2014-04-14,8,-2,1,0.126643877890139,4436.51399946213,0,0,86.882,851.747,1553.394,0,0,0,11.04,1708.753,0,0,224.463,0,0.0139589169000934,1071.16799998283,1070.995,5,5,1,15
"118",1,24,3,2014-04-14,7,0,0,0.248278474104721,4250.28299927712,0,0,376.227,2575.598,640.116,24.073,0,0,116.927,271.424,29.104,0,57.094,0,0.0139589169000934,1071.16799998283,1070.995,5,5,1,15
"119",1,24,4,2014-04-14,7,-1,1,0.0499089253187614,566.003999948502,1,0,69.348,437.705,0,0,0,0,0,61.57,0,0,0,0,0.0139589169000934,1071.16799998283,1070.995,5,5,1,15
"120",1,24,5,2014-04-14,8,-1,1,0.194756517197889,617.822000741958,0,0,144.736,432.124,571.621,65.25,0,0,8.079,81.554,0,0,169.626,0,0.0139589169000934,1071.16799998283,1070.995,5,5,1,15
"121",1,25,1,2014-04-15,7,0,1,0.125746965452848,650.199999809265,0,0,117.281,442.028,90.344,0,0,0,9.021,155.996,0,0,3.019,0,0.0219914409267101,4864.11299967766,4071.241,4,3,2,15
"122",1,25,2,2014-04-15,NA,NA,NA,0.133333333333333,1141.74199819565,0,0,90.682,786.469,118.674,13.043,0,0,0,0,0,0,131.578,0,0.0219914409267101,4864.11299967766,4071.241,4,3,2,15
"123",1,25,3,2014-04-15,7,0,1,0.14406779661017,617.564999818802,8,0,278.109,312.619,0,0,0,0,7.153,19.272,0,0,0,0,0.0219914409267101,4864.11299967766,4071.241,4,3,2,15
"124",1,25,4,2014-04-15,NA,NA,NA,0.151930857813211,2005.27800059319,0,0,379.816,952.248,281.551,0,0,0,14.057,69.354,8.363,0,94.889,0,0.0219914409267101,4864.11299967766,4071.241,4,3,2,15
"125",1,25,5,2014-04-15,5.5,0,0.5,0.0982267496698735,2998.22500038147,0,0,283.831,1150.544,350.636,0,0,0,68.093,1247.342,0,0,0,0,0.0219914409267101,4864.11299967766,4071.241,4,3,2,15
"126",1,26,1,2014-04-16,7,0,NA,0.124293785310735,1557.01999998093,0,0,254.969,343.186,0,0,0,0,6.196,271.36,0,0,55.181,0,0.018635231870526,6598.18899965286,6480.282,4,3,3,16
"127",1,26,2,2014-04-16,8,NA,NA,0.242797472157778,1232.69599986076,0,1,293.543,460.79,215.348,0,0,0,4.311,24.089,0,0,73.529,0,0.018635231870526,6598.18899965286,6480.282,4,3,3,16
"128",1,26,3,2014-04-16,7,1,0,0.0925925925925925,3634.52799963951,0,0,100.648,990.936,34.141,0,0,0,16.237,380.115,0,0,29.178,0,0.018635231870526,6598.18899965286,6480.282,4,3,3,16
"129",1,26,4,2014-04-16,7,1,1,0.0388888888888889,429.801999568939,0,0,34.208,381.556,0,0,0,0,0,14.053,0,0,0,0,0.018635231870526,6598.18899965286,6480.282,4,3,3,16
"130",1,26,5,2014-04-16,7,1,NA,0.310748792270531,1181.7859992981,0,0,79.284,732.445,177.245,0,0,0,8.026,336.946,0,0,2.038,0,0.018635231870526,6598.18899965286,6480.282,4,3,3,16
"131",1,27,1,2014-04-17,NA,NA,NA,0,25.6360001564026,0,0,25.563,0,0,0,0,0,0,0,0,0,0,0,0.0440078734196381,4303.29600048066,3363.123,4,2,4,16
